시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일
경상남도 창원의창구 북면 감계리,231-10,231,10,창원감계힐스테이트2차,59.2812,202109,3,"28,000",20,2017,감계로 341,
경상남도 창원의창구 북면 감계리,231-10,231,10,창원감계힐스테이트2차,84.1129,202109,3,"38,000",19,2017,감계로 341,
경상남도 창원의창구 북면 감계리,231-10,231,10,창원감계힐스테이트2차,59.2812,202109,4,"27,200",13,2017,감계로 341,
경상남도 창원의창구 북면 감계리,231-10,231,10,창원감계힐스테이트2차,70.1076,202109,4,"31,000",5,2017,감계로 341,
경상남도 창원의창구 북면 감계리,231-10,231,10,창원감계힐스테이트2차,59.2812,202109,4,"28,000",13,2017,감계로 341,
경상남도 창원의창구 북면 감계리,231-10,231,10,창원감계힐스테이트2차,101.3891,202109,10,"44,800",6,2017,감계로 341,
경상남도 창원의창구 북면 감계리,227-1,227,1,창원감계힐스테이트3차,84.7732,202109,16,"32,000",2,2014,감계로 259,
경상남도 창원의창구 북면 감계리,225-1,225,1,창원감계힐스테이트4차,78.8923,202109,3,"29,300",2,2017,감계로 233,20210915
경상남도 창원의창구 북면 감계리,225-1,225,1,창원감계힐스테이트4차,59.8544,202109,3,"23,100",10,2017,감계로 233,20210915
경상남도 창원의창구 북면 감계리,225-1,225,1,창원감계힐스테이트4차,68.9762,202109,3,"26,100",2,2017,감계로 233,20210915
경상남도 창원의창구 북면 감계리,225-1,225,1,창원감계힐스테이트4차,68.9762,202109,3,"26,700",18,2017,감계로 233,20210915
경상남도 창원의창구 북면 감계리,225-1,225,1,창원감계힐스테이트4차,68.9762,202109,3,"26,700",16,2017,감계로 233,20210915
경상남도 창원의창구 북면 감계리,225-1,225,1,창원감계힐스테이트4차,59.8544,202109,3,"23,100",10,2017,감계로 233,
경상남도 창원의창구 북면 감계리,225-1,225,1,창원감계힐스테이트4차,78.8923,202109,3,"29,300",2,2017,감계로 233,
경상남도 창원의창구 북면 감계리,225-1,225,1,창원감계힐스테이트4차,68.9762,202109,3,"26,100",2,2017,감계로 233,
경상남도 창원의창구 북면 감계리,225-1,225,1,창원감계힐스테이트4차,68.9762,202109,3,"26,700",18,2017,감계로 233,
경상남도 창원의창구 북면 감계리,225-1,225,1,창원감계힐스테이트4차,68.9762,202109,3,"26,700",16,2017,감계로 233,
경상남도 창원의창구 북면 감계리,225-1,225,1,창원감계힐스테이트4차,68.9762,202109,3,"27,200",17,2017,감계로 233,
경상남도 창원의창구 북면 감계리,225-1,225,1,창원감계힐스테이트4차,68.9762,202109,3,"27,200",17,2017,감계로 233,
경상남도 창원의창구 북면 감계리,225-1,225,1,창원감계힐스테이트4차,78.9805,202109,4,"33,000",10,2017,감계로 233,
경상남도 창원의창구 북면 감계리,225-1,225,1,창원감계힐스테이트4차,78.9805,202109,4,"32,000",11,2017,감계로 233,
경상남도 창원의창구 북면 감계리,225-1,225,1,창원감계힐스테이트4차,78.9805,202109,6,"30,500",4,2017,감계로 233,
경상남도 창원의창구 북면 감계리,225-1,225,1,창원감계힐스테이트4차,78.8923,202109,6,"31,750",10,2017,감계로 233,
경상남도 창원의창구 북면 감계리,225-1,225,1,창원감계힐스테이트4차,68.9762,202109,6,"27,200",22,2017,감계로 233,
경상남도 창원의창구 북면 감계리,225-1,225,1,창원감계힐스테이트4차,68.9762,202109,6,"25,400",2,2017,감계로 233,
경상남도 창원의창구 북면 감계리,225-1,225,1,창원감계힐스테이트4차,68.9762,202109,7,"29,400",15,2017,감계로 233,
경상남도 창원의창구 북면 감계리,225-1,225,1,창원감계힐스테이트4차,68.9762,202109,7,"24,800",3,2017,감계로 233,
경상남도 창원의창구 북면 감계리,225-1,225,1,창원감계힐스테이트4차,68.9762,202109,7,"24,800",3,2017,감계로 233,20210915
경상남도 창원의창구 북면 감계리,225-1,225,1,창원감계힐스테이트4차,59.0283,202109,7,"23,300",20,2017,감계로 233,20210914
경상남도 창원의창구 북면 감계리,225-1,225,1,창원감계힐스테이트4차,59.0283,202109,7,"23,300",20,2017,감계로 233,
경상남도 창원의창구 북면 감계리,225-1,225,1,창원감계힐스테이트4차,68.9762,202109,7,"28,000",20,2017,감계로 233,
경상남도 창원의창구 북면 감계리,225-1,225,1,창원감계힐스테이트4차,68.9762,202109,8,"29,500",15,2017,감계로 233,
경상남도 창원의창구 북면 감계리,225-1,225,1,창원감계힐스테이트4차,68.9762,202109,8,"28,000",9,2017,감계로 233,
경상남도 창원의창구 북면 감계리,225-1,225,1,창원감계힐스테이트4차,59.0283,202109,9,"23,500",8,2017,감계로 233,
경상남도 창원의창구 북면 감계리,225-1,225,1,창원감계힐스테이트4차,84.9743,202109,10,"34,600",20,2017,감계로 233,
경상남도 창원의창구 북면 감계리,225-1,225,1,창원감계힐스테이트4차,68.9762,202109,15,"27,900",12,2017,감계로 233,
경상남도 창원의창구 북면 감계리,225-1,225,1,창원감계힐스테이트4차,68.9762,202109,16,"29,800",22,2017,감계로 233,
경상남도 창원의창구 북면 감계리,225-1,225,1,창원감계힐스테이트4차,84.9743,202109,18,"36,000",20,2017,감계로 233,
경상남도 창원의창구 북면 감계리,229-1,229,1,휴먼빌,84.93,202109,4,"30,500",18,2014,감계로 297,
경상남도 창원의창구 북면 감계리,229-1,229,1,휴먼빌,84.95,202109,7,"28,000",7,2014,감계로 297,
경상남도 창원의창구 북면 감계리,229-1,229,1,휴먼빌,84.95,202109,23,"31,000",16,2014,감계로 297,
경상남도 창원의창구 북면 동전리,128,128,0,창원동전월드메르디앙,69.3041,202109,8,"18,000",4,2016,동전로224번길 3,
경상남도 창원의창구 북면 무동리,104-1,104,1,창원무동STX칸1차,84.99,202109,1,"23,500",10,2015,무동서로 76,
경상남도 창원의창구 북면 무동리,104-1,104,1,창원무동STX칸1차,59.99,202109,2,"19,800",18,2015,무동서로 76,
경상남도 창원의창구 북면 무동리,104-1,104,1,창원무동STX칸1차,84.99,202109,2,"23,000",3,2015,무동서로 76,
경상남도 창원의창구 북면 무동리,104-1,104,1,창원무동STX칸1차,84.99,202109,4,"23,700",15,2015,무동서로 76,
경상남도 창원의창구 북면 무동리,104-1,104,1,창원무동STX칸1차,84.99,202109,11,"23,000",2,2015,무동서로 76,
경상남도 창원의창구 북면 무동리,104-1,104,1,창원무동STX칸1차,84.99,202109,11,"24,300",21,2015,무동서로 76,
경상남도 창원의창구 북면 무동리,104-1,104,1,창원무동STX칸1차,59.99,202109,12,"18,700",8,2015,무동서로 76,
경상남도 창원의창구 북면 무동리,104-1,104,1,창원무동STX칸1차,84.99,202109,13,"23,500",7,2015,무동서로 76,
경상남도 창원의창구 북면 무동리,104-1,104,1,창원무동STX칸1차,84.99,202109,14,"22,000",11,2015,무동서로 76,
경상남도 창원의창구 북면 무동리,104-1,104,1,창원무동STX칸1차,84.99,202109,25,"25,500",14,2015,무동서로 76,
경상남도 창원의창구 북면 무동리,104-1,104,1,창원무동STX칸1차,84.99,202109,25,"26,000",9,2015,무동서로 76,
경상남도 창원의창구 북면 무동리,104-1,104,1,창원무동STX칸1차,84.99,202109,25,"24,500",13,2015,무동서로 76,
경상남도 창원의창구 북면 무동리,104-1,104,1,창원무동STX칸1차,84.99,202109,25,"25,000",15,2015,무동서로 76,
경상남도 창원의창구 북면 무동리,104-1,104,1,창원무동STX칸1차,84.99,202109,25,"25,000",6,2015,무동서로 76,
경상남도 창원의창구 북면 무동리,104-1,104,1,창원무동STX칸1차,84.99,202109,28,"23,000",2,2015,무동서로 76,
경상남도 창원의창구 북면 무동리,104-1,104,1,창원무동STX칸1차,84.99,202109,29,"25,800",8,2015,무동서로 76,
